species,true,pred,stdv
BT,0.731420935,0.8933895230293274,0.2695996165275574
CD,0.549851994,0.5506322979927063,0.30217012763023376
CH,0.135784302,0.05033356696367264,0.04687700793147087
BU,0.364330894,0.2063664048910141,0.17257823050022125
CS,0.042528862,0.000950832269154489,0.08220154047012329
CA,0.027148206,0.028472289443016052,0.047939233481884
DP,0.04193482,0.01511342916637659,0.047995634377002716
CD,0.296034513,0.4702146053314209,0.30212152004241943
CH,0.053965483,0.08658807724714279,0.048548851162195206
CD,0.473282671,0.47023144364356995,0.3020596504211426
CH,0.01471735,0.08428547531366348,0.0488104373216629
BT,0.675428481,0.7574573755264282,0.24798409640789032
BV,0.023305986,0.1003747507929802,0.20066453516483307
CD,0.745282779,0.5510452389717102,0.2951420843601227
CH,0.129234917,0.07447336614131927,0.046395134180784225
BU,0.34982781,0.218377947807312,0.19055290520191193
CA,0.018027764,0.049789655953645706,0.04783967137336731
DP,0.032392272,0.011765994131565094,0.04583199322223663
BT,1.238869079,1.8905186653137207,0.2516581118106842
CH,0.036630937,0.21750342845916748,0.05795767530798912
BT,1.870548571,1.8831157684326172,0.24972952902317047
DP,0.06045144,0.08372031897306442,0.08664381504058838
CH,0.148478455,0.0880572646856308,0.043407145887613297
CA,0.151354881,0.006836836691945791,0.03160671144723892
CS,0.796445552,0.4965910017490387,0.19231060147285461
CA,0.271721073,0.17857800424098969,0.0780046284198761
BT,1.15724356,1.4617528915405273,0.2565061151981354
CD,0.621423121,0.297352135181427,0.275919646024704
BU,0.688211432,0.003941738046705723,0.16498953104019165
CS,0.677121873,0.48021864891052246,0.2757887840270996
BT,1.606333467,1.2299243211746216,0.2137586921453476
CD,0.01349985,0.5063837766647339,0.27031219005584717
CD,0.422830942,0.29471030831336975,0.27537527680397034
DP,0.123169043,0.28668853640556335,0.036167748272418976
BT,1.38862985,1.0801546573638916,0.7050108909606934
BV,0.378203472,0.8623466491699219,0.4564023017883301
CH,0.046018517,0.2714943289756775,0.17094853520393372
DP,0.291398143,0.5587900280952454,0.13020068407058716
BV,1.018079541,1.458363652229309,0.21868498623371124
CS,0.145087177,9.735331886411122e-16,0.07076307386159897
BT,1.04351902,0.8699939250946045,0.5915348529815674
BV,0.026561931,0.1102343276143074,0.29515036940574646
CH,0.191174923,0.0534331277012825,0.10371951758861542
BU,0.303696177,0.6138871312141418,0.18069806694984436
CS,0.039351074,0.1025582104921341,0.24900543689727783
CA,0.028245874,0.007831674069166183,0.055713362991809845
DP,0.059284295,0.2765122354030609,0.2897443473339081
BV,0.024274506,0.8076418042182922,0.3012986183166504
CD,0.606693168,0.010452193208038807,0.3137610852718353
CH,0.096626964,0.04063620790839195,0.0878610908985138
BU,0.50158355,0.5581986308097839,0.217048779129982
CS,0.24961974,5.369998325477354e-05,0.05223912373185158
CA,0.060020781,0.00029689824441447854,0.04546435922384262
DP,0.049181308,0.78093022108078,0.1717512309551239
CD,0.710086223,0.5497145652770996,0.31404203176498413
BU,0.284580474,0.4030207395553589,0.17191669344902039
CA,0.005125868,0.0013736988184973598,0.047534532845020294
DP,0.150374126,0.4802355468273163,0.0521240159869194
CD,0.451133386,0.4524494707584381,0.2960324287414551
CA,0.010866618,0.024083612486720085,0.04844430834054947
CD,0.159100081,0.428323894739151,0.299323171377182
DP,0.307899933,0.21207833290100098,0.04515484347939491
BT,1.184009053,0.849440336227417,0.2617044746875763
BV,0.010089736,0.006866490934044123,0.1930522471666336
CD,0.001791096,0.5828861594200134,0.2714393436908722
CH,0.005279886,0.061416491866111755,0.052486080676317215
BU,0.333053509,0.21158403158187866,0.18577983975410461
CS,0.080925254,0.0008474030182696879,0.07806731760501862
CA,0.126204373,0.025853563100099564,0.040292058140039444
DP,0.006980424,0.0006424301536753774,0.0325724333524704
CD,0.388639395,0.5097853541374207,0.27324730157852173
CS,0.050693956,0.10176427662372589,0.10139540582895279
CD,0.149099108,0.41195544600486755,0.27254220843315125
DP,0.273067558,0.05259080231189728,0.040183670818805695
BT,0.533461481,0.9796104431152344,0.25999411940574646
BV,0.083184839,0.05640314146876335,0.19469764828681946
CD,0.806973356,0.5360033512115479,0.28034690022468567
BU,0.191836029,0.18998079001903534,0.17948810756206512
CS,0.097406524,0.0009181536152027547,0.08147814124822617
CA,0.111149266,0.034805551171302795,0.0421924851834774
DP,0.023821858,0.00945958960801363,0.04918863624334335
BT,1.116446298,1.2883706092834473,0.2494867444038391
CD,0.877220347,0.45432716608047485,0.2806724011898041
BT,1.267628716,0.7614045143127441,0.2573145925998688
BV,0.001564064,0.0009815373923629522,0.1902032047510147
CD,0.107265704,0.5713735222816467,0.2810001075267792
CH,0.000211097,0.08628052473068237,0.053616952151060104
BU,0.066759765,0.2709348499774933,0.17836454510688782
CS,0.038727788,0.005880728363990784,0.08182083070278168
CA,0.056676401,0.05476326495409012,0.04267000034451485
DP,0.00066648,0.00016392525867559016,0.04850754514336586
CS,0.189840092,2.767410467452436e-10,0.0750340148806572
DP,0.234493228,0.4370349943637848,0.05242478847503662
BV,1.188235427,0.6961838006973267,0.8656009435653687
DP,0.326731266,0.37731462717056274,0.2166631817817688
CD,0.713769844,0.6273849606513977,0.29653578996658325
BU,0.334730204,0.478036493062973,0.1843050867319107
BT,0.552668372,1.0485689640045166,0.25558996200561523
BV,0.024212173,0.10035665333271027,0.19606587290763855
CD,0.689997042,0.4799661338329315,0.30495521426200867
CH,0.056191283,0.11207886040210724,0.052262865006923676
BU,0.241267738,3.283877231297083e-05,0.11096276342868805
CS,0.050884232,0.0007206497830338776,0.0855252668261528
CA,0.036445828,0.06842782348394394,0.05250250920653343
BV,0.904308544,0.5108962655067444,0.3239763677120209
CH,0.357191483,0.44970059394836426,0.13422325253486633
BU,0.36480403,1.7672662734985352,0.4168286621570587
DP,0.893487665,9.73672740656184e-06,0.04146489500999451
BT,1.44498783,2.0441205501556396,0.3023401200771332
CA,0.046512166,0.257835328578949,0.06393203884363174
BV,1.27102286,0.4241236746311188,0.09662425518035889
CD,0.156643791,0.8517971038818359,0.2853403091430664
CD,0.443945183,0.45905816555023193,0.278859406709671
CH,0.005888147,0.06872356683015823,0.05283340811729431
BT,1.014694372,1.24941885471344,0.2833523452281952
BV,0.045698535,0.07874712347984314,0.1944386512041092
CD,0.719334107,0.3984092175960541,0.30807849764823914
CH,0.110891271,0.09919196367263794,0.05352043733000755
CS,0.045747008,0.0014415181940421462,0.069783516228199
CA,0.064289051,0.0473073311150074,0.04743979498744011
DP,0.05434563,0.0005733913858421147,0.0413290373980999
BV,1.108138883,0.6707941889762878,0.8134564757347107
CA,0.285361094,0.25597119331359863,0.15179312229156494
CH,0.239503103,0.12258139997720718,0.05688491463661194
CS,0.648996918,0.24153432250022888,0.12897101044654846
BT,1.692240411,1.818621039390564,0.2621447741985321
CS,0.377759618,1.3746426702709869e-05,0.059564799070358276
CD,0.351525893,0.5240591168403625,0.29019904136657715
CA,0.017474076,0.021674396470189095,0.04711988568305969
BV,0.534613988,0.7933590412139893,0.19884654879570007
CD,0.912219381,0.5296639800071716,0.2999490797519684
CD,0.427470531,0.4720572829246521,0.2956913113594055
CA,0.009029464,0.08061610907316208,0.04676378145813942
BT,1.211940777,1.3842064142227173,0.32963863015174866
BU,0.354559197,0.40343156456947327,0.21360145509243011
BT,0.800436286,0.7780558466911316,0.2715146541595459
BV,0.01822791,0.0686817392706871,0.19376015663146973
CD,0.374215168,0.5774003863334656,0.3010948598384857
CH,0.103362861,0.08786475658416748,0.05300668627023697
BU,0.295722273,0.224419966340065,0.17756614089012146
CS,0.042306076,0.00040756165981292725,0.0814095139503479
CA,0.045323261,0.044862836599349976,0.048294633626937866
DP,0.038906179,0.009086277335882187,0.04684261232614517
BU,0.939759544,0.37707850337028503,0.18518967926502228
CA,0.133907125,0.12049420177936554,0.05244133248925209
CD,0.569196943,0.6883000135421753,0.29828646779060364
BU,0.153469719,0.46368566155433655,0.11345544457435608
BV,0.184998902,0.9656335711479187,0.13439078629016876
CD,0.863334401,0.4675857424736023,0.28855910897254944
CD,0.40577609,0.4681187868118286,0.28700706362724304
CS,0.041057239,0.025145573541522026,0.08611049503087997
BT,0.683514544,1.2957545518875122,0.29807332158088684
BV,0.025201036,0.11584881693124771,0.2033127248287201
CD,0.591663484,-1.27645027921722e-17,0.2709796726703644
CH,0.119147031,0.2376679927110672,0.08392371237277985
BU,0.335286809,0.1880461424589157,0.1806328445672989
CS,0.052764147,0.11394062638282776,0.0998191088438034
DP,0.032422959,0.03431088477373123,0.0547417476773262
CD,0.368656082,0.49802982807159424,0.2736849784851074
CS,0.039510596,0.03485093265771866,0.08777196705341339
BV,1.007333068,0.41057276725769043,0.31596505641937256
BU,0.352166929,0.8501557111740112,0.18820171058177948
CH,0.227194306,0.21075160801410675,0.07373657822608948
BU,0.937805652,0.7856917381286621,0.16811251640319824
